Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-03-01 13:37:09,"Dag 5",58m,"Pull Up",4,15.0,6,0,0,,,
2021-03-01 13:37:09,"Dag 5",58m,"Lat Pulldown - Underhand (Band)",1,0,12,0,0,"",,
2021-03-01 13:37:09,"Dag 5",58m,"Lat Pulldown - Underhand (Band)",2,0,8,0,0,,,
2021-03-01 13:37:09,"Dag 5",58m,"Lat Pulldown - Underhand (Band)",3,0,8,0,0,,,
2021-03-01 13:37:09,"Dag 5",58m,"Incline Row (Dumbbell)",1,22.0,6,0,0,"",,
2021-03-01 13:37:09,"Dag 5",58m,"Incline Row (Dumbbell)",2,22.0,12,0,0,,,
2021-03-01 13:37:09,"Dag 5",58m,"Incline Row (Dumbbell)",3,22.0,12,0,0,,,
2021-03-01 13:37:09,"Dag 5",58m,"Incline Row (Dumbbell)",4,22.0,12,0,0,,,
2021-03-01 13:37:09,"Dag 5",58m,"Face Pull (Band)",1,0,12,0,0,"",,
2021-03-01 13:37:09,"Dag 5",58m,"Face Pull (Band)",2,0,12,0,0,,,
2021-03-01 13:37:09,"Dag 5",58m,"Face Pull (Band)",3,0,12,0,0,,,
2021-03-01 13:37:09,"Dag 5",58m,"Preacher Curl (Dumbbell)",1,13.0,12,0,0,"",,
2021-03-01 13:37:09,"Dag 5",58m,"Preacher Curl (Dumbbell)",2,13.0,12,0,0,,,
2021-03-01 13:37:09,"Dag 5",58m,"Preacher Curl (Dumbbell)",3,13.0,12,0,0,,,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Strict Military Press (Barbell)",1,20.0,8,0,0,"","",
2021-03-03 11:30:52,"1 -Shoulders",56m,"Strict Military Press (Barbell)",2,40.0,6,0,0,,,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Strict Military Press (Barbell)",3,50.0,4,0,0,,,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Strict Military Press (Barbell)",4,50.0,3,0,0,,,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Strict Military Press (Barbell)",5,50.0,3,0,0,,,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Seated Overhead Press (Dumbbell)",1,25.0,8,0,0,"",,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Seated Overhead Press (Dumbbell)",2,25.0,6,0,0,,,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Lateral Raise (Dumbbell)",1,11.0,12,0,0,"",,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Lateral Raise (Dumbbell)",2,11.0,12,0,0,,,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Lateral Raise (Dumbbell)",3,11.0,12,0,0,,,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Reverse Fly (Dumbbell)",1,7.0,12,0,0,"",,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Reverse Fly (Dumbbell)",2,7.0,12,0,0,,,
2021-03-03 11:30:52,"1 -Shoulders",56m,"Reverse Fly (Dumbbell)",3,7.0,12,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Box Jump",1,0,10,0,0,"","",
2021-03-05 12:39:07,"Midday Workout",20m,"Box Jump",2,0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Box Jump",3,0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Box Jump",4,0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Box Jump",5,0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Box Jump",6,0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Kettlebell Swing",1,12.0,10,0,0,"",,
2021-03-05 12:39:07,"Midday Workout",20m,"Kettlebell Swing",2,12.0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Kettlebell Swing",3,12.0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Kettlebell Swing",4,12.0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Kettlebell Swing",5,12.0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Kettlebell Swing",6,12.0,10,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Ab Wheel",1,0,4,0,0,"",,
2021-03-05 12:39:07,"Midday Workout",20m,"Ab Wheel",2,0,4,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Ab Wheel",3,0,4,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Ab Wheel",4,0,4,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Ab Wheel",5,0,4,0,0,,,
2021-03-05 12:39:07,"Midday Workout",20m,"Ab Wheel",6,0,4,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Deadlift (Barbell)",1,60.0,5,0,0,"","",
2021-03-12 13:57:18,"Pull",1h 46m,"Deadlift (Barbell)",2,60.0,6,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Deadlift (Barbell)",3,60.0,6,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Deadlift (Barbell)",4,60.0,6,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Bent Over One Arm Row (Dumbbell)",1,25.0,12,0,0,"",,
2021-03-12 13:57:18,"Pull",1h 46m,"Bent Over One Arm Row (Dumbbell)",2,30.0,8,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Bent Over One Arm Row (Dumbbell)",3,30.0,8,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Bent Over One Arm Row (Dumbbell)",4,30.0,8,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Pull Up",1,0.0,8,0,0,"",,
2021-03-12 13:57:18,"Pull",1h 46m,"Pull Up",2,15.0,6,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Pull Up",3,15.0,6,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Pull Up",4,15.0,6,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Incline Row (Dumbbell)",1,22.0,6,0,0,"",,
2021-03-12 13:57:18,"Pull",1h 46m,"Incline Row (Dumbbell)",2,20.0,12,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Incline Row (Dumbbell)",3,20.0,12,0,0,,,
2021-03-12 13:57:18,"Pull",1h 46m,"Incline Row (Dumbbell)",4,20.0,12,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Bench Press - Close Grip (Barbell)",1,20.0,15,0,0,"","",
2021-03-13 15:21:06,"Push",1h 31m,"Bench Press - Close Grip (Barbell)",2,60.0,6,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Bench Press - Close Grip (Barbell)",3,80.0,2,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Bench Press - Close Grip (Barbell)",4,70.0,4,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Bench Press - Close Grip (Barbell)",5,70.0,4,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Bench Press - Close Grip (Barbell)",6,70.0,4,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Incline Bench Press (Dumbbell)",1,20.0,11,0,0,"",,
2021-03-13 15:21:06,"Push",1h 31m,"Incline Bench Press (Dumbbell)",2,20.0,11,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Incline Bench Press (Dumbbell)",3,20.0,12,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Incline Bench Press (Dumbbell)",4,20.0,12,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Incline Bench Press (Dumbbell)",5,20.0,12,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Seated Overhead Press (Dumbbell)",1,20.0,12,0,0,"",,
2021-03-13 15:21:06,"Push",1h 31m,"Seated Overhead Press (Dumbbell)",2,20.0,12,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Seated Overhead Press (Dumbbell)",3,20.0,12,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Lateral Raise (Dumbbell)",1,9.0,12,0,0,"",,
2021-03-13 15:21:06,"Push",1h 31m,"Lateral Raise (Dumbbell)",2,9.0,12,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Lateral Raise (Dumbbell)",3,9.0,12,0,0,,,
2021-03-13 15:21:06,"Push",1h 31m,"Lateral Raise (Dumbbell)",4,9.0,12,0,0,,,
2021-03-15 13:23:36,"Midday Workout",48m,"Lateral Raise (Dumbbell)",1,7.0,16,0,0,"","",
2021-03-15 13:23:36,"Midday Workout",48m,"Lateral Raise (Dumbbell)",2,7.0,16,0,0,,,
2021-03-15 13:23:36,"Midday Workout",48m,"Lateral Raise (Dumbbell)",3,7.0,16,0,0,,,
2021-03-15 13:23:36,"Midday Workout",48m,"Reverse Fly (Dumbbell)",1,7.0,12,0,0,"",,
2021-03-15 13:23:36,"Midday Workout",48m,"Reverse Fly (Dumbbell)",2,7.0,12,0,0,,,
2021-03-15 13:23:36,"Midday Workout",48m,"Reverse Fly (Dumbbell)",3,7.0,12,0,0,,,
2021-03-15 13:23:36,"Midday Workout",48m,"Preacher Curl (Dumbbell)",1,13.0,12,0,0,"",,
2021-03-15 13:23:36,"Midday Workout",48m,"Preacher Curl (Dumbbell)",2,13.0,12,0,0,,,
2021-03-15 13:23:36,"Midday Workout",48m,"Preacher Curl (Dumbbell)",3,13.0,12,0,0,,,
2021-03-15 13:23:36,"Midday Workout",48m,"Incline Curl (Dumbbell)",1,13.0,10,0,0,"",,
2021-03-15 13:23:36,"Midday Workout",48m,"Incline Curl (Dumbbell)",2,13.0,10,0,0,,,
2021-03-15 13:23:36,"Midday Workout",48m,"Incline Curl (Dumbbell)",3,13.0,10,0,0,,,
2021-03-16 12:49:08,"Push",1h 25m,"Incline Bench Press (Dumbbell)",1,18.0,6,0,0,"","",
2021-03-16 12:49:08,"Push",1h 25m,"Incline Bench Press (Dumbbell)",2,22.0,12,0,0,,,
2021-03-16 12:49:08,"Push",1h 25m,"Incline Bench Press (Dumbbell)",3,22.0,12,0,0,,,
2021-03-16 12:49:08,"Push",1h 25m,"Incline Bench Press (Dumbbell)",4,22.0,12,0,0,,,
2021-03-16 12:49:08,"Push",1h 25m,"Lateral Raise (Dumbbell)",1,11.0,12,0,0,"",,
2021-03-16 12:49:08,"Push",1h 25m,"Lateral Raise (Dumbbell)",2,11.0,12,0,0,,,
2021-03-16 12:49:08,"Push",1h 25m,"Lateral Raise (Dumbbell)",3,11.0,12,0,0,,,
2021-03-16 12:49:08,"Push",1h 25m,"Ab Wheel",1,0,8,0,0,"",,
2021-03-16 12:49:08,"Push",1h 25m,"Ab Wheel",2,0,8,0,0,,,
2021-03-16 12:49:08,"Push",1h 25m,"Ab Wheel",3,0,8,0,0,,,
2021-03-19 12:44:29,"Legs",54m,"Incline Row (Dumbbell)",1,22.0,6,0,0,"","Veldig produktiv økt",
2021-03-19 12:44:29,"Legs",54m,"Incline Row (Dumbbell)",2,22.0,10,0,0,,,
2021-03-19 12:44:29,"Legs",54m,"Incline Row (Dumbbell)",3,22.0,10,0,0,,,
2021-03-19 12:44:29,"Legs",54m,"Incline Row (Dumbbell)",4,22.0,10,0,0,,,
2021-03-19 12:44:29,"Legs",54m,"Seated Calf Raise (plate/DB Loaded)",1,40.0,16,0,0,"",,
2021-03-19 12:44:29,"Legs",54m,"Seated Calf Raise (plate/DB Loaded)",2,40.0,12,0,0,,,
2021-03-19 12:44:29,"Legs",54m,"Seated Calf Raise (plate/DB Loaded)",3,40.0,12,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Box Jump",1,0,10,0,0,"","",
2021-03-21 13:57:08,"Midday Workout",16m,"Box Jump",2,0,10,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Box Jump",3,0,10,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Box Jump",4,0,10,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Box Jump",5,0,10,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Kettlebell Swing",1,12.0,10,0,0,"",,
2021-03-21 13:57:08,"Midday Workout",16m,"Kettlebell Swing",2,12.0,10,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Kettlebell Swing",3,12.0,10,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Kettlebell Swing",4,12.0,10,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Kettlebell Swing",5,12.0,10,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Ab Wheel",1,0,8,0,0,"",,
2021-03-21 13:57:08,"Midday Workout",16m,"Ab Wheel",2,0,4,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Ab Wheel",3,0,4,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Ab Wheel",4,0,4,0,0,,,
2021-03-21 13:57:08,"Midday Workout",16m,"Ab Wheel",5,0,4,0,0,,,
2021-03-23 12:06:36,"Midday Workout",59m,"Seated Overhead Press (Dumbbell)",1,11.0,12,0,0,"","",
2021-03-23 12:06:36,"Midday Workout",59m,"Seated Overhead Press (Dumbbell)",2,20.0,12,0,0,,,
2021-03-23 12:06:36,"Midday Workout",59m,"Seated Overhead Press (Dumbbell)",3,20.0,11,0,0,,,
2021-03-23 12:06:36,"Midday Workout",59m,"Seated Overhead Press (Dumbbell)",4,20.0,12,0,0,,,
2021-03-23 12:06:36,"Midday Workout",59m,"Incline Bench Press (Dumbbell)",1,18.0,12,0,0,"",,
2021-03-23 12:06:36,"Midday Workout",59m,"Incline Bench Press (Dumbbell)",2,18.0,12,0,0,,,
2021-03-23 12:06:36,"Midday Workout",59m,"Incline Bench Press (Dumbbell)",3,18.0,12,0,0,,,
2021-03-23 12:06:36,"Midday Workout",59m,"Lateral Raise (Dumbbell)",1,9.0,12,0,0,"",,
2021-03-23 12:06:36,"Midday Workout",59m,"Lateral Raise (Dumbbell)",2,9.0,12,0,0,,,
2021-03-23 12:06:36,"Midday Workout",59m,"Lateral Raise (Dumbbell)",3,9.0,12,0,0,,,
2021-03-23 12:06:36,"Midday Workout",59m,"Reverse Fly (Dumbbell)",1,7.0,14,0,0,"",,
2021-03-23 12:06:36,"Midday Workout",59m,"Reverse Fly (Dumbbell)",2,7.0,12,0,0,,,
2021-03-23 12:06:36,"Midday Workout",59m,"Reverse Fly (Dumbbell)",3,7.0,12,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Triceps Extension (Dumbbell)",1,25.0,10,0,0,"","",
2021-03-24 17:30:26,"Afternoon Workout",49m,"Triceps Extension (Dumbbell)",2,25.0,10,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Triceps Extension (Dumbbell)",3,22.0,10,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Seated Overhead Press (Dumbbell)",1,11.0,12,0,0,"",,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Seated Overhead Press (Dumbbell)",2,18.0,12,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Seated Overhead Press (Dumbbell)",3,18.0,12,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Seated Overhead Press (Dumbbell)",4,18.0,12,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Lateral Raise (Dumbbell)",1,9.0,12,0,0,"",,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Lateral Raise (Dumbbell)",2,9.0,12,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Lateral Raise (Dumbbell)",3,9.0,12,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Preacher Curl (Dumbbell)",1,13.0,12,0,0,"",,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Preacher Curl (Dumbbell)",2,13.0,12,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Preacher Curl (Dumbbell)",3,13.0,12,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Incline Curl (Dumbbell)",1,13.0,10,0,0,"",,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Incline Curl (Dumbbell)",2,13.0,10,0,0,,,
2021-03-24 17:30:26,"Afternoon Workout",49m,"Incline Curl (Dumbbell)",3,13.0,10,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Split Squat",1,50.0,7,0,0,"","",
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Split Squat",2,50.0,7,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Split Squat",3,50.0,7,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Pull Up",1,0.0,8,0,0,"",,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Pull Up",2,15.0,6,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Pull Up",3,15.0,6,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Pull Up",4,15.0,6,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Seated Calf Raise (plate/DB Loaded)",1,40.0,16,0,0,"",,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Seated Calf Raise (plate/DB Loaded)",2,40.0,12,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Seated Calf Raise (plate/DB Loaded)",3,40.0,12,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Incline Bench Press (Dumbbell)",1,22.0,12,0,0,"",,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Incline Bench Press (Dumbbell)",2,22.0,12,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Incline Bench Press (Dumbbell)",3,22.0,12,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Incline Row (Dumbbell)",1,22.0,12,0,0,"",,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Incline Row (Dumbbell)",2,22.0,12,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Incline Row (Dumbbell)",3,22.0,12,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Preacher Curl (Dumbbell)",1,13.0,12,0,0,"",,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Preacher Curl (Dumbbell)",2,13.0,12,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Preacher Curl (Dumbbell)",3,13.0,12,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Lateral Raise (Dumbbell)",1,12.0,12,0,0,"",,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Lateral Raise (Dumbbell)",2,12.0,12,0,0,,,
2021-03-27 14:56:03,"Afternoon Workout",1h 34m,"Lateral Raise (Dumbbell)",3,12.0,12,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Pull Up",1,0.0,8,0,0,"","",
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Pull Up",2,10.0,5,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Pull Up",3,10.0,5,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Pull Up",4,10.0,5,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Pull Up",5,10.0,5,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Pull Up",6,10.0,5,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Hip Thrust (Barbell)",1,20.0,8,0,0,"",,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Hip Thrust (Barbell)",2,20.0,8,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Hip Thrust (Barbell)",3,20.0,8,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Incline Row (Dumbbell)",1,22.0,12,0,0,"",,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Incline Row (Dumbbell)",2,22.0,12,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Incline Row (Dumbbell)",3,22.0,12,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Pullover (Dumbbell)",1,22.0,12,0,0,"",,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Pullover (Dumbbell)",2,22.0,12,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Pullover (Dumbbell)",3,22.0,12,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Preacher Curl (Dumbbell)",1,13.0,12,0,0,"",,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Preacher Curl (Dumbbell)",2,13.0,12,0,0,,,
2021-03-30 15:19:51,"Afternoon Workout",1h 30m,"Preacher Curl (Dumbbell)",3,13.0,12,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Bench Press (Barbell)",1,20.0,15,0,0,"","",
2021-04-01 14:30:40,"Afternoon Workout",1h,"Bench Press (Barbell)",2,60.0,12,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Bench Press (Barbell)",3,80.0,4,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Bench Press (Barbell)",4,80.0,4,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Bench Press (Barbell)",5,80.0,4,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Bench Press (Barbell)",6,80.0,4,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Seated Overhead Press (Dumbbell)",1,13.0,12,0,0,"",,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Seated Overhead Press (Dumbbell)",2,18.0,12,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Seated Overhead Press (Dumbbell)",3,18.0,12,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Seated Overhead Press (Dumbbell)",4,18.0,12,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Lateral Raise (Dumbbell)",1,11.0,12,0,0,"",,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Lateral Raise (Dumbbell)",2,11.0,12,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Lateral Raise (Dumbbell)",3,9.0,12,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Lateral Raise (Dumbbell)",4,9.0,12,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Preacher Curl (Dumbbell)",1,13.0,12,0,0,"",,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Preacher Curl (Dumbbell)",2,13.0,12,0,0,,,
2021-04-01 14:30:40,"Afternoon Workout",1h,"Preacher Curl (Dumbbell)",3,13.0,12,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Squat (Barbell)",1,20.0,12,0,0,"","",
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Squat (Barbell)",2,60.0,6,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Squat (Barbell)",3,80.0,2,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Squat (Barbell)",4,80.0,4,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Squat (Barbell)",5,80.0,4,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Squat (Barbell)",6,80.0,4,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Squat (Barbell)",7,80.0,4,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Pull Up",1,0.0,8,0,0,"",,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Pull Up",2,15.0,6,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Pull Up",3,15.0,6,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Pull Up",4,15.0,6,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Incline Bench Press (Dumbbell)",1,22.0,12,0,0,"",,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Incline Bench Press (Dumbbell)",2,22.0,12,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Incline Bench Press (Dumbbell)",3,22.0,12,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Incline Row (Dumbbell)",1,22.0,12,0,0,"",,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Incline Row (Dumbbell)",2,22.0,12,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Incline Row (Dumbbell)",3,22.0,12,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Triceps Extension (Dumbbell)",1,25.0,10,0,0,"",,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Triceps Extension (Dumbbell)",2,25.0,10,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Triceps Extension (Dumbbell)",3,25.0,10,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Preacher Curl (Dumbbell)",1,13.0,10,0,0,"",,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Preacher Curl (Dumbbell)",2,13.0,10,0,0,,,
2021-04-04 12:59:20,"Midday Workout",2h 5m,"Preacher Curl (Dumbbell)",3,13.0,10,0,0,,,
2021-04-07 12:14:10,"Midday Workout",56m,"Pull Up",1,0.0,8,0,0,"","",
2021-04-07 12:14:10,"Midday Workout",56m,"Pull Up",2,15.0,5,0,0,,,
2021-04-07 12:14:10,"Midday Workout",56m,"Pull Up",3,15.0,6,0,0,,,
2021-04-07 12:14:10,"Midday Workout",56m,"Pull Up",4,15.0,6,0,0,,,
2021-04-07 12:14:10,"Midday Workout",56m,"Incline Row (Dumbbell)",1,22.0,12,0,0,"",,
2021-04-07 12:14:10,"Midday Workout",56m,"Incline Row (Dumbbell)",2,22.0,12,0,0,,,
2021-04-07 12:14:10,"Midday Workout",56m,"Incline Row (Dumbbell)",3,22.0,9,0,0,,,
2021-04-07 12:14:10,"Midday Workout",56m,"Pullover (Dumbbell)",1,20.0,12,0,0,"",,
2021-04-07 12:14:10,"Midday Workout",56m,"Pullover (Dumbbell)",2,20.0,12,0,0,,,
2021-04-07 12:14:10,"Midday Workout",56m,"Pullover (Dumbbell)",3,20.0,12,0,0,,,
2021-04-07 12:14:10,"Midday Workout",56m,"Preacher Curl (Dumbbell)",1,13.0,10,0,0,"",,
2021-04-07 12:14:10,"Midday Workout",56m,"Preacher Curl (Dumbbell)",2,13.0,10,0,0,,,
2021-04-09 14:23:32,"Afternoon Workout",1h,"Seated Overhead Press (Dumbbell)",1,13.0,12,0,0,"","",
2021-04-09 14:23:32,"Afternoon Workout",1h,"Seated Overhead Press (Dumbbell)",2,15.0,12,0,0,,,
2021-04-09 14:23:32,"Afternoon Workout",1h,"Seated Overhead Press (Dumbbell)",3,15.0,12,0,0,,,
2021-04-09 14:23:32,"Afternoon Workout",1h,"Seated Overhead Press (Dumbbell)",4,15.0,12,0,0,,,
2021-04-09 14:23:32,"Afternoon Workout",1h,"Lateral Raise (Dumbbell)",1,11.0,12,0,0,"",,
2021-04-09 14:23:32,"Afternoon Workout",1h,"Lateral Raise (Dumbbell)",2,11.0,12,0,0,,,
2021-04-09 14:23:32,"Afternoon Workout",1h,"Lateral Raise (Dumbbell)",3,11.0,12,0,0,,,
2021-04-09 14:23:32,"Afternoon Workout",1h,"Incline Bench Press (Dumbbell)",1,20.0,12,0,0,"",,
2021-04-09 14:23:32,"Afternoon Workout",1h,"Incline Bench Press (Dumbbell)",2,20.0,12,0,0,,,
